facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:12254048395,hospital_emergency_proxy,HMC Bronovo,52.1015891,4.3180829,"Bronovolaan 5, 2597AX, 's-Gravenhage",'s-Gravenhage,2597AX,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,12254048395,hospital,hospital,,Haaglanden Medisch Centrum,+31 88 979 79 00,https://www.haaglandenmc.nl/bronovo/,,
osm:node:2724262973,hospital_emergency_proxy,HMC Westeinde,52.0740015,4.2997871,"Lijnbaan 32, 2512VA, 's-Gravenhage",'s-Gravenhage,2512VA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2724262973,hospital,hospital,,Haaglanden Medisch Centrum,+31 88 979 79 00,https://www.haaglandenmc.nl/westeinde/,,
osm:node:7197108613,hospital_emergency_proxy,HagaZiekenhuis Juliana Kinderziekenhuis,52.0551394,4.2640317,"Els Borst-Eilersplein 275, 2545AA, 's-Gravenhage",'s-Gravenhage,2545AA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,7197108613,hospital,hospital,,,+31 70 2100000,https://www.julianakinderziekenhuis.nl/home/,,
osm:node:3439388393,hospital_emergency_proxy,HagaZiekenhuis Zoetermeer,52.0688894,4.4995963,"Toneellaan 1, 2725NA, Zoetermeer",Zoetermeer,2725NA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,3439388393,hospital,hospital,,,,https://www.hagaziekenhuis.nl/locaties/zoetermeer/,,
osm:way:750704582,hospital_emergency_proxy,HagaZiekenhuis locatie Leyweg,52.055525,4.2633686,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750704582,hospital,hospital,,,+31 70 210 0000,https://www.hagaziekenhuis.nl/locaties/Leyweg/,,
osm:way:372836723,hospital_emergency_proxy,Hearing Aid Screening,12.1005245,-68.9167993,"Velpstraat 3, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,372836723,hospital,hospital,,,,,,
osm:node:391850516,hospital_emergency_proxy,Heliomare,52.4973555,4.5936049,"Relweg 51, 1949EC, Wijk aan Zee",Wijk aan Zee,1949EC,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,391850516,hospital,hospital,physiatrie,,,,,
osm:node:2610213651,hospital_emergency_proxy,Het Ooghuis,51.9157861,4.4801515,"Schiedamse Vest 160, 3011BH, Rotterdam",Rotterdam,3011BH,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2610213651,hospital,hospital,,,,,,
osm:node:2610218009,hospital_emergency_proxy,Het Oogziekenhuis,51.9150315,4.4800328,"Schiedamse Vest 180, 3011BH, Rotterdam",Rotterdam,3011BH,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2610218009,hospital,hospital,,,,https://www.oogziekenhuis.nl/,,
osm:node:9057065297,hospital_emergency_proxy,Hospice,52.2649485,6.7640758,"P.C. Borstlaan 123, 7555SL, Hengelo",Hengelo,7555SL,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,9057065297,hospital,hospital,hospice,TriviumMeulenbeltZorg,,,,
osm:way:660950332,hospital_emergency_proxy,IJsselland Ziekenhuis,51.9387246,4.5627986,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,660950332,,hospital,,,,,,
osm:node:4383774829,hospital_emergency_proxy,IJsselland Ziekenhuis,51.9386642,4.5626815,"Prins Constantijnweg 2, 2906ZC, Capelle aan den IJssel",Capelle aan den IJssel,2906ZC,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,4383774829,hospital,hospital,,,,https://www.ysl.nl/,,
osm:way:382344981,hospital_emergency_proxy,IMSAN Dr. Rudy Engelbrecht Medical Center,12.4393969,-69.915925,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,382344981,hospital,hospital,,,,,,
osm:way:548981716,hospital_emergency_proxy,Ikazia Ziekenhuis,51.8860021,4.4935804,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,548981716,hospital,hospital,,,,https://www.ikazia.nl/,,
osm:node:13337175280,hospital_emergency_proxy,Ingang CBK,51.8133591,5.8815298,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,13337175280,,hospital,,Pro Persona,,,,
osm:way:1218862507,hospital_emergency_proxy,Ipse de Bruggen - SGLVG+,51.8467456,4.3868006,"Kijvelandsekade 1, 3172AB, Poortugaal",Poortugaal,3172AB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1218862507,hospital,,,,,https://www.ipsedebruggen.nl/middenweg-sglvg,,
osm:way:52587917,hospital_emergency_proxy,Isala,52.5124366,6.1241579,"Dokter van Heesweg 2, 8025AB, Zwolle",Zwolle,8025AB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,52587917,hospital,hospital,,,+31 88 624 5000,https://www.isala.nl/contact-en-locaties/isala-zwolle/,,
osm:way:1064956644,hospital_emergency_proxy,Isala Meppel,52.6903095,6.2130998,"Reggersweg 2, 7943KC, Meppel",Meppel,7943KC,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1064956644,hospital,hospital,,,,https://www.isala.nl/,,
osm:way:751012327,hospital_emergency_proxy,Jeroen Bosch Ziekenhuis,51.6851328,5.2761141,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,751012327,hospital,hospital,,,,https://jbz.nl,,
osm:node:243671531,hospital_emergency_proxy,"Jeroen Bosch, locatie Liduina",51.5940047,5.3209513,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,243671531,hospital,,,,,,,
osm:node:2842146436,hospital_emergency_proxy,Kliniek Somatische zorg en Ouderenpsychiatrie Zuidlaren,53.0872466,6.6718947,"E 61, 9471KE, Zuidlaren",Zuidlaren,9471KE,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2842146436,hospital,hospital,psychiatry,Lentis,,https://www.lentis.nl/locaties/kliniek-ouderenpsychiatrie-zuidlaren/,,
osm:way:37388187,hospital_emergency_proxy,LUMC Curium,52.1726652,4.4568082,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,37388187,hospital,hospital,,,,,,
osm:way:1218882004,hospital_emergency_proxy,Langdurige Forensisch Psychiatrische Zorg Zeeland,51.6826882,5.659114,"Brand 75, 5411RW, Zeeland",Zeeland,5411RW,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1218882004,hospital,,psychiatry,pompestichting,,https://www.pompestichting.nl/Behandeling/Langdurige-Forensisch-Psychiatrische-Zorg/,,
osm:way:971189737,hospital_emergency_proxy,Laurentius Ziekenhuis,51.1917488,6.0002361,"Monseigneur Driessenstraat 6, 6043CV, Roermond",Roermond,6043CV,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,971189737,hospital,hospital,,,,https://www.laurentiusziekenhuisroermond.nl,,
osm:way:151233702,hospital_emergency_proxy,Leids Universitair Medisch Centrum,52.1662122,4.4772586,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,151233702,hospital,hospital,,Universiteit Leiden,+31 71 526 9111,https://www.lumc.nl,,
osm:way:692413472,hospital_emergency_proxy,Lentis Zuidlaren,53.0840828,6.6745745,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,692413472,hospital,hospital,psychiatry,,,,,
osm:way:272173016,hospital_emergency_proxy,Liduina,51.2870213,4.0507778,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,272173016,hospital,hospital,,ZorgSaam Zorggroep Zeeuws-Vlaanderen,+31 114 373 000,https://www.zorgsaam.org/ziekenhuis/service-contact/contact-route,,
osm:node:9054206280,hospital_emergency_proxy,Liesbreukcentrum Nederland,52.0915111,5.2625673,"Professor Lorentzlaan 76, 3707HL, Zeist",Zeist,3707HL,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,9054206280,hospital,hospital,,,,,,
osm:way:1185458642,hospital_emergency_proxy,MST Oldenzaal,52.3081344,6.9310132,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1185458642,hospital,hospital,,,,,,
osm:way:666953046,hospital_emergency_proxy,Maasstad Ziekenhuis,51.8794823,4.5354446,"Maasstadweg 21, 3079DZ, Rotterdam",Rotterdam,3079DZ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,666953046,hospital,hospital,,,+31 10 2911911,https://www.maasstadziekenhuis.nl,,
osm:way:745654427,hospital_emergency_proxy,Maastricht UMC+,50.8345979,5.7127878,"P Debyelaan 25, 6229HX, Maastricht",Maastricht,6229HX,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,745654427,hospital,hospital,,,+31 43 387 6543,https://www.mumc.nl/,,
osm:node:2759426666,hospital_emergency_proxy,Maasziekenhuis Pantein,51.6635586,5.9403546,"Dokter Kopstraat 1, 5835DV, Beugen",Beugen,5835DV,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2759426666,hospital,hospital,,,+31 485 845 000,https://www.maasziekenhuispantein.nl/,,
osm:way:369929969,hospital_emergency_proxy,Make Me Smile Dentist,12.1126269,-68.945521,"Kraayenhofstraat, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,369929969,hospital,hospital,,,,,,
osm:way:447968948,hospital_emergency_proxy,Martini Ziekenhuis,53.1916389,6.5510832,"Van Swietenplein 1, 9728NT, Groningen",Groningen,9728NT,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,447968948,hospital,hospital,,,+31 50 524 5245,https://www.martiniziekenhuis.nl/,,
osm:way:750733938,hospital_emergency_proxy,Meander Medisch Centrum Amersfoort,52.1711022,5.3692444,"Maatweg 3, 3828NK, Amersfoort",Amersfoort,3828NK,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750733938,hospital,hospital,,MMC,,https://www.meandermc.nl/home/,,
osm:node:495216888,hospital_emergency_proxy,Meander Medisch Centrum Baarn,52.2146645,5.2768616,"Molenweg 2, 3743CM, Baarn",Baarn,3743CM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,495216888,hospital,hospital,,,+31 33 850 5050,https://www.meandermc.nl/contact/contactgegevens-en-locaties/baarn/,,
osm:way:445796853,hospital_emergency_proxy,Medisch Spectrum Twente,52.2159404,6.8918776,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,445796853,hospital,hospital,,,+31 53 487 2000,https://www.mst.nl/,,
osm:node:13668581819,hospital_emergency_proxy,Medische Psychiatrie,52.6281651,4.7345415,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,13668581819,hospital,hospital,,,,,,
osm:node:5040243923,hospital_emergency_proxy,Medish Centrum Maastricht Annadal,50.8482578,5.6687388,"Becanusstraat 17, 6216BX, Maastricht",Maastricht,6216BX,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,5040243923,hospital,hospital,,,+31 43 387 5000,https://www.mumc.nl/patienten-en-bezoekers/uw-polikliniek-bezoeken/medisch-centrum-annadal,,
osm:node:4990833539,hospital_emergency_proxy,Mental Health Foundation,18.0316756,-63.066605,Leopard Road 3-1,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,4990833539,hospital,hospital,,,,,,
osm:way:868689668,hospital_emergency_proxy,Máxima Medisch Centrum,51.4057368,5.4196351,"De Run 4600, 5504DB, Veldhoven",Veldhoven,5504DB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,868689668,hospital,hospital,,,+31 40 888 8000,https://www.mmc.nl,,
osm:way:271733819,hospital_emergency_proxy,Máxima Medisch Centrum Eindhoven,51.4545516,5.4877291,"Ds Theodor Fliednerstraat 1, 5631BM, Eindhoven",Eindhoven,5631BM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,271733819,hospital,hospital,,,,,,
osm:way:336433952,hospital_emergency_proxy,Nij Smellinghe,53.0997251,6.111692,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,336433952,hospital,hospital,,,,,,
osm:node:936545461,hospital_emergency_proxy,Noordwest Ziekenhuisgroep,52.6691587,4.8229305,"Stationsplein 49, 1703WD, Heerhugowaard",Heerhugowaard,1703WD,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,936545461,hospital,hospital,,,+31 72 548 2020,https://www.nwz.nl/Contact#Stel-uw-vraag,,
osm:way:1073411909,hospital_emergency_proxy,Noordwest Ziekenhuisgroep Den Helder,52.9579934,4.7445656,"Huisduinerweg 3, 1782GZ, Den Helder",Den Helder,1782GZ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1073411909,hospital,hospital,,,,https://www.nwz.nl/Locaties/Den-Helder,,
osm:way:340050321,hospital_emergency_proxy,Noordwest Ziekenhuisgroep locatie Alkmaar,52.62823,4.736094,"Wilhelminalaan 131, 1815HM, Alkmaar",Alkmaar,1815HM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,340050321,hospital,hospital,,,,,,
osm:node:2722209230,hospital_emergency_proxy,OLVG Spuistraat,52.3709953,4.8893865,"Spuistraat 239A, 1012VP, Amsterdam",Amsterdam,1012VP,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2722209230,,hospital,cardiology;dermatology;gynaecology;internal;otolaryngology;neurology;ophthalmology;sports_medicine,,+31 20 599 4100,https://www.olvg.nl/locaties/olvg-locatie-spuistraat/,,
osm:way:750745530,hospital_emergency_proxy,OLVG West,52.3710107,4.839731,"Jan Tooropstraat 164, 1061AE, Amsterdam",Amsterdam,1061AE,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750745530,hospital,hospital,,,,https://www.olvg.nl/,,
osm:way:26989989,hospital_emergency_proxy,"OLVG, locatie Oost",52.3581509,4.915322,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,26989989,hospital,hospital,maternity,Onze Lieve Vrouwe Gasthuis (OLVG),,https://www.olvg.nl/,,
osm:way:96036440,hospital_emergency_proxy,Ommelander Ziekenhuis Groningen,53.1834244,6.9591074,"Pastorieweg 1, 9679BJ, Scheemda",Scheemda,9679BJ,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,96036440,hospital,hospital,,,,https://www.ommelanderziekenhuis.nl/home/,,
osm:way:39440761,hospital_emergency_proxy,Parnassia,52.0433996,4.2096475,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,39440761,hospital,hospital,psychiatry,,,,,
osm:node:671690479,hospital_emergency_proxy,Parnassia psycho-medisch centrum,52.0453777,4.2095193,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,671690479,hospital,hospital,,,,,,
osm:way:242482909,hospital_emergency_proxy,Parnassia psycho-medisch centrum,52.0606965,4.2506414,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,242482909,hospital,hospital,,,,,,
osm:way:373216055,hospital_emergency_proxy,Plexus Medical Center,12.0958669,-68.9076883,"Rotterdamweg, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,373216055,hospital,hospital,,,+599 9 461 7790,,,
osm:way:1219283022,hospital_emergency_proxy,Pluryn Zeist,52.0968699,5.2583796,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1219283022,hospital,hospital,mental,Pluryn,,,,
osm:node:5224121189,hospital_emergency_proxy,Polikliniek,52.2004232,4.7534296,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,5224121189,hospital,hospital,,,,,,
osm:node:2732483288,hospital_emergency_proxy,Polikliniek,52.5516159,5.9193338,"Engelenbergplantsoen 7, 8266AB, Kampen",Kampen,8266AB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2732483288,hospital,hospital,,,,,,
osm:node:2974864013,hospital_emergency_proxy,Polikliniek CWZ Druten,51.8878989,5.614965,"Kerkeland 3, 6651KN, Druten",Druten,6651KN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2974864013,hospital,hospital,dialysis,Sateon Ziekenhuizen,,,,
osm:node:3802538438,hospital_emergency_proxy,Polikliniek CWZ de Waalsprong,51.8819906,5.8453079,"Carbatinastraat 3, 6515GM, Nijmegen",Nijmegen,6515GM,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,3802538438,hospital,hospital,,CWZ,,,,
osm:node:2747741656,hospital_emergency_proxy,Polikliniek Jeroen Bosch Ziekenhuis,51.7136447,5.3703338,"De Hoef 90, 5242CN, Rosmalen",Rosmalen,5242CN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2747741656,hospital,hospital,,,,,,
osm:node:2804749340,hospital_emergency_proxy,Polikliniek Kralingen,51.9247844,4.5156421,"Oudedijk 15, 3062AB, Rotterdam",Rotterdam,3062AB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2804749340,hospital,,,IJsselland Ziekenhuis,,https://www.ysl.nl/kralingen,,
osm:relation:5918380,hospital_emergency_proxy,Prinses Máxima Centrum Utrecht,52.0901828,5.1837279,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,relation,5918380,hospital,hospital,,,,https://prinsesmaximacentrum.nl/,,
osm:node:4323987190,hospital_emergency_proxy,Pro Persona GGZ,51.9977338,5.9115298,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,4323987190,hospital,hospital,,,,,,
osm:way:95690334,hospital_emergency_proxy,PsyQ,52.0741924,4.2987107,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,95690334,hospital,hospital,psychiatry,,,https://www.psyq.nl/,,
osm:node:5225404521,hospital_emergency_proxy,Queen Beatrix Medical Centre,17.4823439,-62.9819959,"H.M. Queen Beatrixroad 25, Oranjestad",Oranjestad,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,5225404521,hospital,hospital,,,+599 318 2211,,,
osm:way:1066814482,hospital_emergency_proxy,Radboud Universitair Medisch Centrum,51.8229649,5.8622849,"Geert Grooteplein Zuid 10, 6525GA, Nijmegen",Nijmegen,6525GA,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1066814482,hospital,hospital,,,+31 24 361 1111,https://www.radboudumc.nl,,
osm:node:2721181326,hospital_emergency_proxy,Radiotherapiegroep,52.00138,5.9081681,"Wagnerlaan 47, 6815AD, Arnhem",Arnhem,6815AD,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2721181326,hospital,hospital,radiotherapy,,,,,
osm:way:57863245,hospital_emergency_proxy,Reade (JBI),52.3706314,4.8444902,"Dr. Jan van Breemenstraat 2, 1056AB, Amsterdam",Amsterdam,1056AB,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,57863245,hospital,,,,,https://reade.nl/,,
osm:way:430073054,hospital_emergency_proxy,Red Cross,17.4935824,-62.9867559,Weg leidende naar Under the Hill 2,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,430073054,hospital,hospital,,Red Cross,,,,
osm:node:2874986712,hospital_emergency_proxy,Regionaal Medisch Centrum Blaricum,52.267705,5.2061113,"Rijksstraatweg 3, 1261AN, Blaricum",Blaricum,1261AN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,2874986712,hospital,hospital,cardiology;dermatology;gynaecology;neurology;otolaryngology,,+31 88 753 1753,https://www.tergooi.nl/contact/locatie-blaricum/,,
osm:way:373237133,hospital_emergency_proxy,Rehabilitations,12.1069704,-68.9089427,"Kaminda Saliña, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,373237133,hospital,hospital,,,,,,
osm:way:750873352,hospital_emergency_proxy,Reinier de Graaf Gasthuis,51.9972565,4.3371639,"Reinier de Graafweg 5, 2625AD, Delft",Delft,2625AD,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750873352,hospital,hospital,,,+31 15 260 3060,https://reinierdegraaf.nl,,
osm:node:337882856,hospital_emergency_proxy,Respaldo Dr Kingsale,12.5434181,-70.058194,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,337882856,hospital,hospital,,,,,,
osm:way:750751237,hospital_emergency_proxy,Rijnstate Arnhem,52.0004002,5.9095791,"Wagnerlaan 55, 6815AG, Arnhem",Arnhem,6815AG,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750751237,hospital,hospital,,,+31 88 055 8888,https://www.rijnstate.nl/,,
osm:way:1362550255,hospital_emergency_proxy,Rijnstate Elst,51.9171893,5.8564508,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,1362550255,hospital,hospital,,,,https://www.rijnstate.nl/elst,,
osm:way:750754140,hospital_emergency_proxy,Rijnstate Ziekenhuis Zevenaar,51.9425469,6.0701997,"Hunneveldweg 14A, 6903ZN, Zevenaar",Zevenaar,6903ZN,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,750754140,hospital,hospital,,,+31 88 055 8887,https://www.rijnstate.nl/contact/adressen-en-bereikbaarheid/rijnstate-zevenaar/,,
osm:way:52415420,hospital_emergency_proxy,Rode Kruis Ziekenhuis,52.4793194,4.6508183,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,52415420,hospital,hospital,,,,,,
osm:node:13317433553,hospital_emergency_proxy,"Rode Kruis Ziekenhuis, Buitenpolikliniek Heemskerk",52.5189991,4.6760573,"Mozartstraat 201, 1962AL, Heemskerk",Heemskerk,1962AL,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,node,13317433553,hospital,hospital,,,+31 251 265 555,https://www.rkz.nl/,,
osm:way:628544354,hospital_emergency_proxy,Saxenburgh Medisch Centrum,52.5721448,6.6325555,,,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,628544354,hospital,hospital,,Saxenburgh Groep,+31 523 276 000,https://www.saxenburgh.nl/ziekenhuis/228/ropcke-zweers-ziekenhuis,,
osm:way:682496173,hospital_emergency_proxy,Scheper Ziekenhuis,52.7859076,6.9132515,"Boermarkeweg, Emmen",Emmen,,OpenStreetMap via Overpass API,OSM tags: amenity=hospital OR healthcare=hospital; use as emergency-care proxy unless later replaced by official SEH list,,way,682496173,hospital,hospital,,,+31 591 691 911,https://www.treant.nl/ziekenhuiszorg/ziekenhuislocaties/scheper-ziekenhuis,,
